order_number,order_datetime,customer_id,product_id,unit_price,quantity
317570943,2019-10-18 23:37:54,55604682,AVpfIODe1cnluZ0-eg35,218,3
317570943,2019-10-18 23:37:54,55604682,AVqVGHKQnnc1JgDc3jDC,129,3
317570943,2019-10-18 23:37:54,55604682,AVpfeG5oilAPnD_xcTsG,84,3
317570944,2019-10-18 23:44:31,10393805,AVpi7IY9ilAPnD_xIvXb,599,1
317570945,2019-10-18 23:44:44,57719783,AVpfdBS41cnluZ0-lBIj,293,1
317570945,2019-10-18 23:44:44,57719783,AVz5wc0H-jtxr-f30F6_,618,2
317570946,2019-10-19 03:16:02,30969603,AVz5wclz-jtxr-f30F66,60,2
317570946,2019-10-19 03:16:02,30969603,AVpe7vER1cnluZ0-aJu7,614,8
317570947,2019-10-19 03:56:47,19443282,AVpgV_Dk1cnluZ0-0L_y,18,7
317570947,2019-10-19 03:56:47,19443282,AVpiE9hhilAPnD_xAfSU,849,6
317570947,2019-10-19 03:56:47,19443282,AVpfPEx61cnluZ0-gyT9,96,1
317570948,2019-10-19 04:11:48,14201423,AVpe7vER1cnluZ0-aJu7,60,10
317570949,2019-10-19 04:54:44,17382206,AVpi7IY9ilAPnD_xIvXb,256,3
317570949,2019-10-19 04:54:44,17382206,AVpfSYlFLJeJML436UdP,599,2
317570950,2019-10-19 05:38:56,18871530,AVpffrToLJeJML43-M2g,218,2
317570950,2019-10-19 05:38:56,18871530,AVqVGaCCU2_QcyX9Ozcf,98,5
317570950,2019-10-19 05:38:56,18871530,AVpfIODe1cnluZ0-eg35,2036,7
317570951,2019-10-19 06:22:52,10204630,AVpjedgc1cnluZ0-W4NI,157,2
317570951,2019-10-19 06:22:52,10204630,AVpfvr461cnluZ0-qgHR,239,3
317570952,2019-10-19 09:08:34,19696507,AVpgshBg1cnluZ0-5JlU,448,2
317570953,2019-10-19 09:10:34,11137864,AVpjedgc1cnluZ0-W4NI,239,2
317570954,2019-10-19 09:26:55,61567102,AVpfFAfQilAPnD_xUdv6,529,6
317570954,2019-10-19 09:26:55,61567102,AVpffrToLJeJML43-M2g,98,5
317570955,2019-10-19 12:03:36,16413160,AVpiMIyE1cnluZ0-K0TA,149,3
317570955,2019-10-19 12:03:36,16413160,AVwjhoD2v8e3D1O-nnNv,376,2
317570956,2019-10-19 12:34:09,24774688,AVpe7vER1cnluZ0-aJu7,60,2
317570956,2019-10-19 12:34:16,24774688,AVpe7vER1cnluZ0-aJu7,60,2
317570956,2019-10-19 12:34:16,24774688,AVpjedgc1cnluZ0-W4NI,239,1
317570957,2019-10-19 13:07:02,19369629,AVz5wc0H-jtxr-f30F6_,618,2
317570958,2019-10-19 13:53:25,3134187,AVpf4W5_ilAPnD_xj6lg,887,1
317570959,2019-10-19 14:01:26,13132357,AVpjedgc1cnluZ0-W4NI,60,1
317570959,2019-10-19 14:01:26,13132357,AVpe7vER1cnluZ0-aJu7,239,1
317570960,2019-10-19 14:14:25,17382206,AVpfjP9uilAPnD_xdy6-,287,1
317570960,2019-10-19 14:14:25,17382206,AVpfCW42ilAPnD_xTj0y,17,2
317570960,2019-10-19 14:14:25,17382206,AVqkE0Btnnc1JgDc3j2N,237,1
317570961,2019-10-19 15:44:53,22749387,AVqkEzW9U2_QcyX9O0Gr,184,1
317570961,2019-10-19 15:44:53,22749387,AVpfvvEv1cnluZ0-qhEo,147,3
317570962,2019-10-19 16:07:16,8154755,AVqVGaCCU2_QcyX9Ozcf,58,1
317570962,2019-10-19 16:07:16,8154755,AVpg-Wj61cnluZ0-8sZe,2036,1
317570963,2019-10-19 17:00:20,16764749,AVpfuJ4pilAPnD_xhDyM,1799,1
317570963,2019-10-19 17:00:20,16764749,AVpfm9_AilAPnD_xe8Dd,448,2
317570964,2019-10-19 18:27:15,16528330,AVpfCmFjLJeJML431EzG,48,7
317570964,2019-10-19 18:27:15,16528330,AVpio2wSilAPnD_xGGln,249,3
317570965,2019-10-19 18:32:12,11754254,AVpiMIyE1cnluZ0-K0TA,158,3
317570965,2019-10-19 18:32:12,11754254,AVpfAhIdLJeJML430Vxn,49,6
317570965,2019-10-19 18:32:12,11754254,AVpgQP5vLJeJML43LQbd,149,10
317570966,2019-10-19 18:37:58,18558459,AV1YFjNZglJLPUi8IGc8,75,3
317570966,2019-10-19 18:37:58,18558459,AVphTO5W1cnluZ0-Aygg,31,2
317570966,2019-10-19 18:37:58,18558459,AVphzZkJ1cnluZ0-Gkcq,713,4
317570967,2019-10-19 19:12:55,13181853,AVqkEzW9U2_QcyX9O0Gr,147,5
317570968,2019-10-19 20:22:59,4759918,AVpfs_O11cnluZ0-ptWU,1066,7
317570968,2019-10-19 20:22:59,4759918,AVpi7IY9ilAPnD_xIvXb,599,2
317570968,2019-10-19 20:22:59,4759918,AVpiGOez1cnluZ0-JzNW,323,2
317570969,2019-10-19 20:39:08,4154890,AVpfAXof1cnluZ0-bz3u,611,1
317570969,2019-10-19 20:39:08,4154890,AVqFXQH5nnc1JgDc3gBZ,181,1
317570970,2019-10-19 22:27:02,2271695,AVpjedgc1cnluZ0-W4NI,37,5
317570970,2019-10-19 22:27:02,2271695,AVpggL_W1cnluZ0-2Wfp,239,3
317570970,2019-10-19 22:27:02,2271695,AVqVGHKQnnc1JgDc3jDC,84,2
317570971,2019-10-19 22:28:25,2662075,AVpfMVD-ilAPnD_xW6bu,27,1
317570972,2019-10-19 22:52:39,17847899,AVpfCmFjLJeJML431EzG,48,4
317570973,2019-10-19 23:24:12,11935034,AVpi7IY9ilAPnD_xIvXb,599,3
317570973,2019-10-19 23:24:12,11935034,AVpi7IY9ilAPnD_xIvXb,149,10
317570974,2019-10-20 01:02:18,16995374,AVpffrToLJeJML43-M2g,98,2
317570974,2019-10-20 01:02:18,16995374,AVpiMIyE1cnluZ0-K0TA,149,2
317570975,2019-10-20 03:43:32,8365747,AVpfm9_AilAPnD_xe8Dd,1799,2
317570976,2019-10-20 04:11:15,16819948,AVpggL_W1cnluZ0-2Wfp,48,9
317570976,2019-10-20 04:11:15,16819948,AVpfCmFjLJeJML431EzG,37,2
317570977,2019-10-20 04:15:17,469114,AVpfCmFjLJeJML431EzG,48,2
317570978,2019-10-20 05:46:21,1542007,AVz5wc0H-jtxr-f30F6_,200,8
317570978,2019-10-20 05:46:21,1542007,AVqVGHKQnnc1JgDc3jDC,84,4
317570978,2019-10-20 05:46:21,1542007,AVpft3YCilAPnD_xg-CP,618,3
317570979,2019-10-20 06:21:03,64153907,AVpfvvEv1cnluZ0-qhEo,218,2
317570979,2019-10-20 06:21:03,64153907,AVpfIODe1cnluZ0-eg35,184,1
317570980,2019-10-20 07:20:32,59607390,AVpio2wSilAPnD_xGGln,17,2
317570980,2019-10-20 07:20:32,59607390,AVpfjP9uilAPnD_xdy6-,249,3
317570980,2019-10-20 07:20:32,59607390,AVpjedgc1cnluZ0-W4NI,239,1
317570981,2019-10-20 09:23:44,17883312,AVpgIKYELJeJML43JV9V,211,7
317570982,2019-10-20 14:10:39,44818746,AVqkEzW9U2_QcyX9O0Gr,239,8
317570982,2019-10-20 14:10:39,44818746,AVpjedgc1cnluZ0-W4NI,147,3
317570983,2019-10-20 15:40:32,18558459,AVpfCW42ilAPnD_xTj0y,287,1
317570984,2019-10-20 16:15:05,19857729,AVpfuJ4pilAPnD_xhDyM,448,5
317570985,2019-10-20 17:19:16,2312955,AVpfCW42ilAPnD_xTj0y,287,2
317570985,2019-10-20 17:19:16,2312955,AVqFXQH5nnc1JgDc3gBZ,181,1
317570986,2019-10-20 17:39:17,11054483,AVpi7IY9ilAPnD_xIvXb,448,2
317570986,2019-10-20 17:39:17,11054483,AVphTO5W1cnluZ0-Aygg,31,1
317570986,2019-10-20 17:39:17,11054483,AVpfuJ4pilAPnD_xhDyM,599,2
317570987,2019-10-20 19:13:07,18558459,AVphMo6qLJeJML43X_DA,18,2
317570987,2019-10-20 19:13:07,18558459,AVpfPEx61cnluZ0-gyT9,448,5
317570987,2019-10-20 19:13:07,18558459,AVpfuJ4pilAPnD_xhDyM,41,4
317570988,2019-10-21 00:18:27,22049746,AVphVnUALJeJML43Zr9N,287,3
317570988,2019-10-21 00:18:27,22049746,AVpfCW42ilAPnD_xTj0y,56,2
317570989,2019-10-21 00:45:26,61567102,AVpfuJ4pilAPnD_xhDyM,293,7
317570989,2019-10-21 00:45:26,61567102,AVpfdBS41cnluZ0-lBIj,448,4
317570990,2019-10-21 00:47:17,15868582,AVpfCmFjLJeJML431EzG,48,2
317570990,2019-10-21 00:47:17,15868582,AVphTO5W1cnluZ0-Aygg,31,3
317570990,2019-10-21 00:47:17,15868582,AVqkE0Btnnc1JgDc3j2N,237,2
317570991,2019-10-21 00:54:54,4952777,AVpfs_O11cnluZ0-ptWU,218,3
317570991,2019-10-21 00:54:54,4952777,AVpfIODe1cnluZ0-eg35,1066,4
317570992,2019-10-21 00:57:35,19476252,AVpft3YCilAPnD_xg-CP,200,9
317570992,2019-10-21 00:57:35,19476252,AVpiMIyE1cnluZ0-K0TA,149,3
317570992,2019-10-21 00:57:40,19476252,AVpft3YCilAPnD_xg-CP,200,9
317570992,2019-10-21 00:57:40,19476252,AVpiMIyE1cnluZ0-K0TA,149,3
317570992,2019-10-21 00:57:40,19476252,AVqFXQH5nnc1JgDc3gBZ,181,1
317570993,2019-10-21 01:51:13,46949990,AVpfIODe1cnluZ0-eg35,218,2
317570994,2019-10-21 02:38:45,24419627,AVqVGaCCU2_QcyX9Ozcf,218,2
317570994,2019-10-21 02:38:45,24419627,AVpfIODe1cnluZ0-eg35,2036,2
317570995,2019-10-21 02:47:13,17622623,AVqVGHKQnnc1JgDc3jDC,84,3
317570996,2019-10-21 03:49:29,28447330,AVpiMIyE1cnluZ0-K0TA,149,2
317570997,,18558459,AVpfdBS41cnluZ0-lBIj,293,6
317570997,,18558459,AVpiHEE31cnluZ0-J8jJ,133,2
317570998,2019-10-21 04:18:31,63683716,AVpjedgc1cnluZ0-W4NI,27,2
317570998,2019-10-21 04:18:31,63683716,AVpfMVD-ilAPnD_xW6bu,239,7
317570999,2019-10-21 04:50:52,5225730,AVpiMIyE1cnluZ0-K0TA,218,3
317570999,2019-10-21 04:50:52,5225730,AVpfIODe1cnluZ0-eg35,149,3
317571000,2019-10-21 05:05:16,18558459,AVpiMIyE1cnluZ0-K0TA,149,5
317571001,2019-10-21 05:08:08,19452611,AVpfdBS41cnluZ0-lBIj,293,2
317571001,2019-10-21 05:08:08,19452611,AVpgQP5vLJeJML43LQbd,184,7
317571001,2019-10-21 05:08:08,19452611,AVpfvvEv1cnluZ0-qhEo,49,2
317571002,2019-10-21 05:25:30,6796507,AVpio2wSilAPnD_xGGln,249,2
317571002,2019-10-21 05:25:30,6796507,AVpjedgc1cnluZ0-W4NI,239,3
317571003,2019-10-21 05:33:07,17526646,AVz5wc0H-jtxr-f30F6_,618,2
317571004,2019-10-21 06:29:08,21532231,AVwjdOdov8e3D1O-nnK9,60,6
317571004,2019-10-21 06:29:08,21532231,AVpe7vER1cnluZ0-aJu7,599,6
317571004,2019-10-21 06:29:08,21532231,AVpi7IY9ilAPnD_xIvXb,312,3
317571005,2019-10-21 06:58:18,10393805,AVpfPEx61cnluZ0-gyT9,60,2
317571005,2019-10-21 06:58:18,10393805,AVpe7vER1cnluZ0-aJu7,287,7
317571005,2019-10-21 06:58:18,10393805,AVpfCW42ilAPnD_xTj0y,18,3
317571006,2019-10-21 07:15:28,14088031,AVqVGaCCU2_QcyX9Ozcf,27,4
317571006,2019-10-21 07:15:28,14088031,AVpfMVD-ilAPnD_xW6bu,2036,3
317571007,2019-10-21 07:58:47,49459301,AVpfdBS41cnluZ0-lBIj,293,2
317571008,2019-10-21 08:15:07,22240052,AVqVGHKQnnc1JgDc3jDC,84,3
317571009,2019-10-21 08:50:30,11935034,AVphWBfLilAPnD_x4RvC,249,1
317571010,2019-10-21 08:56:51,54787293,AVpffrToLJeJML43-M2g,98,1
317571011,2019-10-21 09:00:05,15580444,AVpi7IY9ilAPnD_xIvXb,599,9
317571012,2019-10-21 09:20:03,32217541,AVpe7V2GLJeJML43yfVz,169,2
317571012,2019-10-21 09:20:03,32217541,AVpffrToLJeJML43-M2g,98,3
317571013,2019-10-21 09:31:14,64153907,AVpfPEx61cnluZ0-gyT9,218,7
317571013,2019-10-21 09:31:14,64153907,AVpfIODe1cnluZ0-eg35,18,1
317571013,2019-10-21 09:31:14,64153907,AVpgV_Dk1cnluZ0-0L_y,849,2
317571014,2019-10-21 11:11:04,4952777,AVpfhULY1cnluZ0-mN6h,218,2
317571014,2019-10-21 11:11:04,4952777,AVpfIODe1cnluZ0-eg35,257,3
317571014,2019-10-21 11:11:04,4952777,AVqVGHKQnnc1JgDc3jDC,84,1
317571015,2019-10-21 11:18:13,64701326,AVpjedgc1cnluZ0-W4NI,149,2
317571015,2019-10-21 11:18:13,64701326,AVpiMIyE1cnluZ0-K0TA,239,3
317571015,2019-10-21 11:18:18,64701326,AVpjedgc1cnluZ0-W4NI,149,2
317571015,2019-10-21 11:18:18,64701326,AVpiMIyE1cnluZ0-K0TA,239,3
317571015,2019-10-21 11:18:18,64701326,AVpfHcah1cnluZ0-eQLY,148,1
317571016,2019-10-21 11:29:35,14939501,AVqVGaCCU2_QcyX9Ozcf,2036,3
317571017,2019-10-21 11:34:27,22612309,AVpio2wSilAPnD_xGGln,249,3
317571017,2019-10-21 11:34:27,22612309,AVqVGaCCU2_QcyX9Ozcf,2036,6
317571017,2019-10-21 11:34:37,22612309,AVpio2wSilAPnD_xGGln,249,3
317571017,2019-10-21 11:34:37,22612309,AVqVGaCCU2_QcyX9Ozcf,2036,6
317571017,2019-10-21 11:34:37,22612309,AVpimXsUilAPnD_xFsXu,341,3
317571018,2019-10-21 11:44:18,18558459,AVpfm9_AilAPnD_xe8Dd,60,1
317571018,2019-10-21 11:44:18,18558459,AVpe7vER1cnluZ0-aJu7,1799,3
317571018,2019-10-21 11:44:18,18558459,AVpfvvEv1cnluZ0-qhEo,184,4
317571019,2019-10-21 12:04:37,4952777,AVpfMVD-ilAPnD_xW6bu,27,1
317571019,2019-10-21 12:04:37,4952777,AVqkEzW9U2_QcyX9O0Gr,147,1
317571020,2019-10-21 12:06:56,5464400,AVpfYKih1cnluZ0-jsHP,122,6
317571020,2019-10-21 12:06:56,5464400,AVpiMIyE1cnluZ0-K0TA,31,8
317571020,2019-10-21 12:06:56,5464400,AVphTO5W1cnluZ0-Aygg,149,2
317571021,2019-10-21 12:17:07,4952777,AVpfPEx61cnluZ0-gyT9,18,4
317571022,2019-10-21 12:17:32,24700451,AVpffrToLJeJML43-M2g,144,10
317571022,2019-10-21 12:17:32,24700451,AVpfKEAuilAPnD_xWKpK,98,1
317571023,2019-10-21 12:21:11,11099729,AVpfC_9v1cnluZ0-cuhn,277,1
317571023,2019-10-21 12:21:11,11099729,AVz5wc0H-jtxr-f30F6_,618,2
317571024,2019-10-21 14:34:19,17728997,AVpg59zyilAPnD_xyv3y,287,4
317571024,2019-10-21 14:34:19,17728997,AVz5wc0H-jtxr-f30F6_,165,3
317571024,2019-10-21 14:34:19,17728997,AVpfCW42ilAPnD_xTj0y,618,2
317571025,2019-10-21 14:35:39,15237789,AVpfm9_AilAPnD_xe8Dd,1799,6
317571025,2019-10-21 14:35:39,15237789,AVpiMIyE1cnluZ0-K0TA,149,3
317571026,2019-10-21 14:55:27,13205037,AVpffrToLJeJML43-M2g,98,1
317571026,2019-10-21 14:55:27,13205037,AVpio2wSilAPnD_xGGln,249,8
317571027,2019-10-21 15:20:12,64153907,AVpi7IY9ilAPnD_xIvXb,84,2
317571027,2019-10-21 15:20:12,64153907,AVpfCQslilAPnD_xThwe,184,10
317571027,2019-10-21 15:20:12,64153907,AVpfvvEv1cnluZ0-qhEo,599,1
317571028,2019-10-21 15:45:27,24419627,AVpfCW42ilAPnD_xTj0y,287,2
317571028,2019-10-21 15:45:27,24419627,AVpjedgc1cnluZ0-W4NI,239,8
317571029,2019-10-21 15:53:36,4952777,AVpfCmFjLJeJML431EzG,158,1
317571029,2019-10-21 15:53:36,4952777,AVpfAhIdLJeJML430Vxn,48,2
317571029,2019-10-21 15:53:36,4952777,AVpfIODe1cnluZ0-eg35,218,2
317571030,2019-10-21 16:13:23,17417116,AVpf6QQIilAPnD_xkYtp,384,3
317571030,2019-10-21 16:13:23,17417116,AVpfvvEv1cnluZ0-qhEo,200,2
317571030,2019-10-21 16:13:23,17417116,AVpft3YCilAPnD_xg-CP,184,7
317571031,2019-10-21 16:23:16,4952777,AVqVGHKQnnc1JgDc3jDC,2199,8
317571031,2019-10-21 16:23:16,4952777,AVphq88q1cnluZ0-FFwx,84,1
317571032,2019-10-21 16:40:44,7782894,AVpfZaCp1cnluZ0-kDV9,218,3
317571032,2019-10-21 16:40:44,7782894,AVpfIODe1cnluZ0-eg35,122,7
317571032,2019-10-21 16:40:44,7782894,AVpfYKih1cnluZ0-jsHP,2356,2
317571033,2019-10-21 17:22:05,23131048,AVphTO5W1cnluZ0-Aygg,287,2
317571033,2019-10-21 17:22:05,23131048,AVqVGaCCU2_QcyX9Ozcf,31,2
317571033,2019-10-21 17:22:05,23131048,AVpfCW42ilAPnD_xTj0y,2036,1
317571034,2019-10-21 17:29:20,17382206,AVpge6k2LJeJML43OhAl,48,8
317571034,2019-10-21 17:29:20,17382206,AVpfCmFjLJeJML431EzG,102,6
317571034,2019-10-21 17:29:20,17382206,AVpjedgc1cnluZ0-W4NI,239,3
317571035,2019-10-21 17:40:28,31375543,AVpfCmFjLJeJML431EzG,48,1
317571035,2019-10-21 17:40:28,31375543,AVpgRiy2LJeJML43Lk7h,145,3
317571036,2019-10-21 17:46:35,17382206,AVpio2wSilAPnD_xGGln,249,3
317571037,2019-10-21 18:10:41,14313361,AVpe7vER1cnluZ0-aJu7,60,3
317571037,2019-10-21 18:10:41,14313361,AVpe7vER1cnluZ0-aJu7,448,1
317571038,2019-10-21 18:23:42,3037810,AVqkEzW9U2_QcyX9O0Gr,147,1
317571039,2019-10-21 18:37:49,3037810,AVphTO5W1cnluZ0-Aygg,31,10
317571039,2019-10-21 18:37:49,3037810,AVpjedgc1cnluZ0-W4NI,239,3
317571040,2019-10-21 19:58:19,14939501,AVpio2wSilAPnD_xGGln,1799,3
317571040,2019-10-21 19:58:19,14939501,AVpfm9_AilAPnD_xe8Dd,249,1
317571041,2019-10-21 20:02:19,20084205,AVpgV_Dk1cnluZ0-0L_y,849,3
317571041,2019-10-21 20:02:19,20084205,AVz5wc0H-jtxr-f30F6_,239,3
317571041,2019-10-21 20:02:19,20084205,AVpjedgc1cnluZ0-W4NI,618,2
317571042,2019-10-21 20:14:54,19167667,AVpe_semLJeJML430DAU,33,2
317571042,2019-10-21 20:14:54,19167667,AVpfuJ4pilAPnD_xhDyM,448,2
317571043,2019-10-21 20:54:27,18558459,AVphTO5W1cnluZ0-Aygg,31,1
317571043,2019-10-21 20:54:27,18558459,AVpi7IY9ilAPnD_xIvXb,599,8
317571044,2019-10-21 22:45:00,2856398,AVpfMVD-ilAPnD_xW6bu,27,1
317571044,2019-10-21 22:45:00,2856398,AVpffrToLJeJML43-M2g,98,3
317571044,2019-10-21 22:45:00,2856398,AVpfhULY1cnluZ0-mN6h,257,2
317571045,2019-10-21 22:46:36,19476252,AVpfuJ4pilAPnD_xhDyM,448,8
317571045,2019-10-21 22:46:36,19476252,AVpgUl_U1cnluZ0-z3Gz,266,2
317571046,2019-10-21 23:17:50,10393805,AVpfdBS41cnluZ0-lBIj,293,3
317571046,2019-10-21 23:17:50,10393805,AVpfvvEv1cnluZ0-qhEo,184,2
317571047,2019-10-21 23:19:27,7167951,AVpiMIyE1cnluZ0-K0TA,27,1
317571047,2019-10-21 23:19:27,7167951,AVpfMVD-ilAPnD_xW6bu,149,2
317571048,2019-10-21 23:36:25,7176770,AVpjedgc1cnluZ0-W4NI,149,2
317571048,2019-10-21 23:36:25,7176770,AVqVGHKQnnc1JgDc3jDC,239,3
317571048,2019-10-21 23:36:25,7176770,AVpiMIyE1cnluZ0-K0TA,84,3
317571049,2019-10-22 00:29:25,21532231,AVpfhULY1cnluZ0-mN6h,287,1
317571049,2019-10-22 00:29:25,21532231,AVpfCW42ilAPnD_xTj0y,257,2
317571050,2019-10-22 01:13:26,23046024,AVpe7vER1cnluZ0-aJu7,60,3
317571050,2019-10-22 01:13:26,23046024,AVpfv62D1cnluZ0-qkPY,184,4
317571051,2019-10-22 01:22:54,1542007,AVpfm9_AilAPnD_xe8Dd,1799,3
317571052,2019-10-22 01:32:12,24774688,AVpfdBS41cnluZ0-lBIj,75,1
317571052,2019-10-22 01:32:12,24774688,AV1YFjNZglJLPUi8IGc8,293,3
317571052,2019-10-22 01:32:12,24774688,AVpfuJ4pilAPnD_xhDyM,448,2
317571053,2019-10-22 02:09:06,2176964,AVpfvvEv1cnluZ0-qhEo,47,4
317571053,2019-10-22 02:09:06,2176964,AVpfvvEv1cnluZ0-qhEo,184,3
317571054,2019-10-22 02:12:29,2816776,AVpfuJ4pilAPnD_xhDyM,448,8
317571054,2019-10-22 02:12:29,2816776,AVpiJoY0LJeJML43iz5-,63,3
317571055,2019-10-22 02:22:15,19700969,AVpio2wSilAPnD_xGGln,249,2
317571056,2019-10-22 02:56:38,3880752,AVpgIu4Q1cnluZ0-xBK-,993,5
317571056,2019-10-22 02:56:38,3880752,AVpe6jFBilAPnD_xQxO2,293,3
317571056,2019-10-22 02:56:38,3880752,AVpfdBS41cnluZ0-lBIj,77,4
317571057,2019-10-22 03:01:18,30606442,AVpi7IY9ilAPnD_xIvXb,218,1
317571057,2019-10-22 03:01:18,30606442,AVz5wc0H-jtxr-f30F6_,599,2
317571057,2019-10-22 03:01:18,30606442,AVpfIODe1cnluZ0-eg35,618,1
317571058,2019-10-22 03:01:53,23094171,AVpi7IY9ilAPnD_xIvXb,27,10
317571058,2019-10-22 03:01:53,23094171,AVpfMVD-ilAPnD_xW6bu,599,3
317571059,2019-10-22 03:08:55,61567102,AVqVGHKQnnc1JgDc3jDC,239,2
317571059,2019-10-22 03:08:55,61567102,AVpjedgc1cnluZ0-W4NI,84,3
317571060,2019-10-22 03:16:44,12999178,AVpfIODe1cnluZ0-eg35,218,4
317571061,2019-10-22 03:41:22,21173812,AVpiMIyE1cnluZ0-K0TA,149,10
317571062,2019-10-22 04:08:20,11521978,AVpiMIyE1cnluZ0-K0TA,149,3
317571063,2019-10-22 04:37:13,2176964,AVpffrToLJeJML43-M2g,98,3
317571063,2019-10-22 04:37:13,2176964,AVpfuJ4pilAPnD_xhDyM,448,2
317571064,2019-10-22 04:39:30,18846946,AVpfCmFjLJeJML431EzG,48,2
317571065,2019-10-22 04:48:46,16691960,AVpiMIyE1cnluZ0-K0TA,293,3
317571065,2019-10-22 04:48:46,16691960,AVpfdBS41cnluZ0-lBIj,149,2
317571066,2019-10-22 05:37:44,15045049,AVpfdBS41cnluZ0-lBIj,18,1
317571066,2019-10-22 05:37:44,15045049,AVpfPEx61cnluZ0-gyT9,293,3
317571067,2019-10-22 06:13:52,11137864,AVpfX03ALJeJML438DC6,1768,4
317571068,2019-10-22 06:23:25,16819948,AVpfvvEv1cnluZ0-qhEo,218,1
317571068,2019-10-22 06:23:25,16819948,AVpfdBS41cnluZ0-lBIj,293,10
317571068,2019-10-22 06:23:25,16819948,AVpfIODe1cnluZ0-eg35,184,4
317571069,2019-10-22 07:27:10,19476252,AVpfCmFjLJeJML431EzG,48,2
317571069,2019-10-22 07:27:10,19476252,AVpfdBS41cnluZ0-lBIj,293,3
317571069,2019-10-22 07:27:10,19476252,AVpio2wSilAPnD_xGGln,249,2
317571070,2019-10-22 07:27:11,16135726,AVpffrToLJeJML43-M2g,98,1
317571070,2019-10-22 07:27:11,16135726,AVphIbvi1cnluZ0--vFy,184,3
317571071,2019-10-22 08:03:21,15380411,AVpjedgc1cnluZ0-W4NI,239,3
317571072,2019-10-22 08:13:40,31375543,AVpfZaCp1cnluZ0-kDV9,2356,2
317571072,2019-10-22 08:13:40,31375543,AVpiMIyE1cnluZ0-K0TA,149,1
317571073,2019-10-22 08:25:59,61567102,AVpffrToLJeJML43-M2g,611,2
317571073,2019-10-22 08:25:59,61567102,AVpfCmFjLJeJML431EzG,48,5
317571073,2019-10-22 08:25:59,61567102,AVpfAXof1cnluZ0-bz3u,98,3
317571074,2019-10-22 08:54:14,19565146,AVpiMIyE1cnluZ0-K0TA,366,4
317571074,2019-10-22 08:54:14,19565146,AVpfX03ALJeJML438DC6,1768,1
317571074,2019-10-22 08:54:14,19565146,AVpe48Es1cnluZ0-ZHZU,149,3
317571075,2019-10-22 09:13:14,1583031,AVqVGaCCU2_QcyX9Ozcf,165,9
317571075,2019-10-22 09:13:14,1583031,AVpg59zyilAPnD_xyv3y,2036,1
317571076,2019-10-22 09:35:06,12761101,AVqVGHKQnnc1JgDc3jDC,84,2
317571076,2019-10-22 09:35:06,12761101,AVz5wclz-jtxr-f30F66,614,1
317571077,2019-10-22 09:36:15,13839369,AVqkEzW9U2_QcyX9O0Gr,287,1
317571077,2019-10-22 09:36:15,13839369,AVpfCW42ilAPnD_xTj0y,147,7
317571078,2019-10-22 09:46:24,11935034,AVpe7vER1cnluZ0-aJu7,60,3
317571079,2019-10-22 10:44:35,11754254,AVpi7IY9ilAPnD_xIvXb,366,3
317571079,2019-10-22 10:44:35,11754254,AVpe48Es1cnluZ0-ZHZU,48,2
317571079,2019-10-22 10:44:35,11754254,AVpfCmFjLJeJML431EzG,599,2
317571080,2019-10-22 10:45:03,13738353,AVpfm9_AilAPnD_xe8Dd,1799,8
317571081,2019-10-22 10:49:00,4873829,AVpfm9_AilAPnD_xe8Dd,60,2
317571081,2019-10-22 10:49:00,4873829,AVpe7vER1cnluZ0-aJu7,1799,7
317571081,2019-10-22 10:49:00,4873829,AVz5wclz-jtxr-f30F66,614,1
317571082,2019-10-22 11:08:42,4497446,AVqkEzW9U2_QcyX9O0Gr,147,3
317571083,2019-10-22 11:14:01,12999178,AVpiGOez1cnluZ0-JzNW,323,7
317571084,2019-10-22 12:04:13,19919953,AVpfCmFjLJeJML431EzG,48,3
317571084,2019-10-22 12:04:13,19919953,AVpfdBS41cnluZ0-lBIj,293,3
317571085,,57719783,AVpfvvEv1cnluZ0-qhEo,184,2
317571086,2019-10-22 13:41:13,19580290,AVpiMIyE1cnluZ0-K0TA,149,1
317571087,2019-10-22 14:00:11,31375543,AVpfKRGKLJeJML433rPX,169,2
317571088,2019-10-22 14:14:26,18558459,AVqVGUFCv8e3D1O-ldFF,3937,3
317571089,2019-10-22 14:28:46,31339861,AVqVGaCCU2_QcyX9Ozcf,31,3
317571089,2019-10-22 14:28:46,31339861,AVpiMIyE1cnluZ0-K0TA,149,8
317571089,2019-10-22 14:28:46,31339861,AVphTO5W1cnluZ0-Aygg,2036,1
317571090,2019-10-22 14:43:11,17796669,AVpfvvEv1cnluZ0-qhEo,184,3
317571091,2019-10-22 14:58:55,19356308,AVphTO5W1cnluZ0-Aygg,31,3
317571092,2019-10-22 15:24:59,7607139,AVz5wc0H-jtxr-f30F6_,618,2
317571093,2019-10-22 15:29:01,57719783,AVpfCW42ilAPnD_xTj0y,287,1
317571093,2019-10-22 15:29:01,57719783,AVpfdBS41cnluZ0-lBIj,293,3
317571093,2019-10-22 15:29:01,57719783,AVqVGUFCv8e3D1O-ldFF,3937,1
317571094,2019-10-22 16:07:22,8318938,AVpfCmFjLJeJML431EzG,48,3
317571094,2019-10-22 16:07:22,8318938,AVpiMIyE1cnluZ0-K0TA,149,2
317571095,2019-10-22 16:14:31,13128624,AVpffrToLJeJML43-M2g,98,1
317571096,2019-10-22 17:08:23,57122470,AVpiMIyE1cnluZ0-K0TA,149,1
